batch_id,product_id,product_name,category,arrival_date,arrival_timestamp,quantity_received,quantity_available,unit_cost,total_cost,expiration_date,expiration_time,shelf_life_days,days_until_expiry,status,storage_temp_required,supplier_id
BATCH_00139,P007,Pasta Carbonara,Pasta,2023-02-03,2023-02-03 06:00:00,172,172,6.0,1032.0,2023-02-10,2023-02-10 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00140,P008,French Onion Soup,Soups,2023-02-03,2023-02-03 06:00:00,154,154,3.5,539.0,2023-02-08,2023-02-08 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00141,P009,Chocolate Lava Cake,Desserts,2023-02-03,2023-02-03 06:00:00,115,115,4.0,460.0,2023-02-07,2023-02-07 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00142,P010,Craft Beer (Draft),Beverages,2023-02-03,2023-02-03 06:00:00,240,240,3.0,720.0,2023-02-17,2023-02-17 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00143,P011,House Wine (Glass),Beverages,2023-02-03,2023-02-03 06:00:00,197,197,4.0,788.0,2023-03-05,2023-03-05 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00144,P012,Ice Cream Sundae,Desserts,2023-02-03,2023-02-03 06:00:00,76,76,3.0,228.0,2023-04-04,2023-04-04 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00145,P001,Fresh Salmon Fillet,Seafood,2023-02-06,2023-02-06 06:00:00,76,76,18.5,1406.0,2023-02-09,2023-02-09 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00146,P002,Ribeye Steak,Meat,2023-02-06,2023-02-06 06:00:00,82,82,22.0,1804.0,2023-02-11,2023-02-11 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00147,P003,Caesar Salad Mix,Vegetables,2023-02-06,2023-02-06 06:00:00,154,154,4.5,693.0,2023-02-10,2023-02-10 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00148,P004,Tiramisu Dessert,Desserts,2023-02-06,2023-02-06 06:00:00,115,115,5.0,575.0,2023-02-09,2023-02-09 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00149,P005,Grilled Chicken Breast,Meat,2023-02-06,2023-02-06 06:00:00,138,138,8.0,1104.0,2023-02-10,2023-02-10 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00150,P006,Lobster Tail,Seafood,2023-02-06,2023-02-06 06:00:00,36,36,35.0,1260.0,2023-02-08,2023-02-08 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00151,P007,Pasta Carbonara,Pasta,2023-02-06,2023-02-06 06:00:00,208,208,6.0,1248.0,2023-02-13,2023-02-13 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00152,P008,French Onion Soup,Soups,2023-02-06,2023-02-06 06:00:00,119,119,3.5,416.5,2023-02-11,2023-02-11 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00153,P009,Chocolate Lava Cake,Desserts,2023-02-06,2023-02-06 06:00:00,86,86,4.0,344.0,2023-02-10,2023-02-10 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00154,P010,Craft Beer (Draft),Beverages,2023-02-06,2023-02-06 06:00:00,262,262,3.0,786.0,2023-02-20,2023-02-20 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00155,P011,House Wine (Glass),Beverages,2023-02-06,2023-02-06 06:00:00,232,232,4.0,928.0,2023-03-08,2023-03-08 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00156,P012,Ice Cream Sundae,Desserts,2023-02-06,2023-02-06 06:00:00,74,74,3.0,222.0,2023-04-07,2023-04-07 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00157,P001,Fresh Salmon Fillet,Seafood,2023-02-09,2023-02-09 06:00:00,87,87,18.5,1609.5,2023-02-12,2023-02-12 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00158,P002,Ribeye Steak,Meat,2023-02-09,2023-02-09 06:00:00,108,108,22.0,2376.0,2023-02-14,2023-02-14 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00159,P003,Caesar Salad Mix,Vegetables,2023-02-09,2023-02-09 06:00:00,134,134,4.5,603.0,2023-02-13,2023-02-13 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00160,P004,Tiramisu Dessert,Desserts,2023-02-09,2023-02-09 06:00:00,125,125,5.0,625.0,2023-02-12,2023-02-12 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00161,P005,Grilled Chicken Breast,Meat,2023-02-09,2023-02-09 06:00:00,157,157,8.0,1256.0,2023-02-13,2023-02-13 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00162,P006,Lobster Tail,Seafood,2023-02-09,2023-02-09 06:00:00,41,41,35.0,1435.0,2023-02-11,2023-02-11 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00163,P007,Pasta Carbonara,Pasta,2023-02-09,2023-02-09 06:00:00,190,190,6.0,1140.0,2023-02-16,2023-02-16 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00164,P008,French Onion Soup,Soups,2023-02-09,2023-02-09 06:00:00,133,133,3.5,465.5,2023-02-14,2023-02-14 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00165,P009,Chocolate Lava Cake,Desserts,2023-02-09,2023-02-09 06:00:00,84,84,4.0,336.0,2023-02-13,2023-02-13 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00166,P010,Craft Beer (Draft),Beverages,2023-02-09,2023-02-09 06:00:00,296,296,3.0,888.0,2023-02-23,2023-02-23 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00167,P011,House Wine (Glass),Beverages,2023-02-09,2023-02-09 06:00:00,185,185,4.0,740.0,2023-03-11,2023-03-11 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00168,P012,Ice Cream Sundae,Desserts,2023-02-09,2023-02-09 06:00:00,73,73,3.0,219.0,2023-04-10,2023-04-10 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00169,P001,Fresh Salmon Fillet,Seafood,2023-02-12,2023-02-12 06:00:00,68,68,18.5,1258.0,2023-02-15,2023-02-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00170,P002,Ribeye Steak,Meat,2023-02-12,2023-02-12 06:00:00,102,102,22.0,2244.0,2023-02-17,2023-02-17 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00171,P003,Caesar Salad Mix,Vegetables,2023-02-12,2023-02-12 06:00:00,158,158,4.5,711.0,2023-02-16,2023-02-16 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00172,P004,Tiramisu Dessert,Desserts,2023-02-12,2023-02-12 06:00:00,95,95,5.0,475.0,2023-02-15,2023-02-15 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00173,P005,Grilled Chicken Breast,Meat,2023-02-12,2023-02-12 06:00:00,165,165,8.0,1320.0,2023-02-16,2023-02-16 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00174,P006,Lobster Tail,Seafood,2023-02-12,2023-02-12 06:00:00,35,35,35.0,1225.0,2023-02-14,2023-02-14 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00175,P007,Pasta Carbonara,Pasta,2023-02-12,2023-02-12 06:00:00,191,191,6.0,1146.0,2023-02-19,2023-02-19 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00176,P008,French Onion Soup,Soups,2023-02-12,2023-02-12 06:00:00,116,116,3.5,406.0,2023-02-17,2023-02-17 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00177,P009,Chocolate Lava Cake,Desserts,2023-02-12,2023-02-12 06:00:00,105,105,4.0,420.0,2023-02-16,2023-02-16 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00178,P010,Craft Beer (Draft),Beverages,2023-02-12,2023-02-12 06:00:00,253,253,3.0,759.0,2023-02-26,2023-02-26 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00179,P011,House Wine (Glass),Beverages,2023-02-12,2023-02-12 06:00:00,229,229,4.0,916.0,2023-03-14,2023-03-14 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00180,P012,Ice Cream Sundae,Desserts,2023-02-12,2023-02-12 06:00:00,71,71,3.0,213.0,2023-04-13,2023-04-13 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00181,P001,Fresh Salmon Fillet,Seafood,2023-02-15,2023-02-15 06:00:00,77,77,18.5,1424.5,2023-02-18,2023-02-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00182,P002,Ribeye Steak,Meat,2023-02-15,2023-02-15 06:00:00,85,85,22.0,1870.0,2023-02-20,2023-02-20 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00183,P003,Caesar Salad Mix,Vegetables,2023-02-15,2023-02-15 06:00:00,171,171,4.5,769.5,2023-02-19,2023-02-19 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00184,P004,Tiramisu Dessert,Desserts,2023-02-15,2023-02-15 06:00:00,131,131,5.0,655.0,2023-02-18,2023-02-18 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00185,P005,Grilled Chicken Breast,Meat,2023-02-15,2023-02-15 06:00:00,150,150,8.0,1200.0,2023-02-19,2023-02-19 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00186,P006,Lobster Tail,Seafood,2023-02-15,2023-02-15 06:00:00,41,41,35.0,1435.0,2023-02-17,2023-02-17 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00187,P007,Pasta Carbonara,Pasta,2023-02-15,2023-02-15 06:00:00,202,202,6.0,1212.0,2023-02-22,2023-02-22 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00188,P008,French Onion Soup,Soups,2023-02-15,2023-02-15 06:00:00,134,134,3.5,469.0,2023-02-20,2023-02-20 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00189,P009,Chocolate Lava Cake,Desserts,2023-02-15,2023-02-15 06:00:00,100,100,4.0,400.0,2023-02-19,2023-02-19 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00190,P010,Craft Beer (Draft),Beverages,2023-02-15,2023-02-15 06:00:00,239,239,3.0,717.0,2023-03-01,2023-03-01 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00191,P011,House Wine (Glass),Beverages,2023-02-15,2023-02-15 06:00:00,168,168,4.0,672.0,2023-03-17,2023-03-17 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00192,P012,Ice Cream Sundae,Desserts,2023-02-15,2023-02-15 06:00:00,94,94,3.0,282.0,2023-04-16,2023-04-16 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00193,P001,Fresh Salmon Fillet,Seafood,2023-02-18,2023-02-18 06:00:00,94,94,18.5,1739.0,2023-02-21,2023-02-21 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00194,P002,Ribeye Steak,Meat,2023-02-18,2023-02-18 06:00:00,103,103,22.0,2266.0,2023-02-23,2023-02-23 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00195,P003,Caesar Salad Mix,Vegetables,2023-02-18,2023-02-18 06:00:00,139,139,4.5,625.5,2023-02-22,2023-02-22 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00196,P004,Tiramisu Dessert,Desserts,2023-02-18,2023-02-18 06:00:00,109,109,5.0,545.0,2023-02-21,2023-02-21 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00197,P005,Grilled Chicken Breast,Meat,2023-02-18,2023-02-18 06:00:00,178,178,8.0,1424.0,2023-02-22,2023-02-22 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00198,P006,Lobster Tail,Seafood,2023-02-18,2023-02-18 06:00:00,45,45,35.0,1575.0,2023-02-20,2023-02-20 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00199,P007,Pasta Carbonara,Pasta,2023-02-18,2023-02-18 06:00:00,207,207,6.0,1242.0,2023-02-25,2023-02-25 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00200,P008,French Onion Soup,Soups,2023-02-18,2023-02-18 06:00:00,145,145,3.5,507.5,2023-02-23,2023-02-23 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00201,P009,Chocolate Lava Cake,Desserts,2023-02-18,2023-02-18 06:00:00,104,104,4.0,416.0,2023-02-22,2023-02-22 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00202,P010,Craft Beer (Draft),Beverages,2023-02-18,2023-02-18 06:00:00,224,224,3.0,672.0,2023-03-04,2023-03-04 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00203,P011,House Wine (Glass),Beverages,2023-02-18,2023-02-18 06:00:00,173,173,4.0,692.0,2023-03-20,2023-03-20 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00204,P012,Ice Cream Sundae,Desserts,2023-02-18,2023-02-18 06:00:00,94,94,3.0,282.0,2023-04-19,2023-04-19 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00205,P001,Fresh Salmon Fillet,Seafood,2023-02-21,2023-02-21 06:00:00,85,85,18.5,1572.5,2023-02-24,2023-02-24 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00206,P002,Ribeye Steak,Meat,2023-02-21,2023-02-21 06:00:00,81,81,22.0,1782.0,2023-02-26,2023-02-26 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00207,P003,Caesar Salad Mix,Vegetables,2023-02-21,2023-02-21 06:00:00,126,126,4.5,567.0,2023-02-25,2023-02-25 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00208,P004,Tiramisu Dessert,Desserts,2023-02-21,2023-02-21 06:00:00,122,122,5.0,610.0,2023-02-24,2023-02-24 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00209,P005,Grilled Chicken Breast,Meat,2023-02-21,2023-02-21 06:00:00,135,135,8.0,1080.0,2023-02-25,2023-02-25 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00210,P006,Lobster Tail,Seafood,2023-02-21,2023-02-21 06:00:00,34,34,35.0,1190.0,2023-02-23,2023-02-23 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00211,P007,Pasta Carbonara,Pasta,2023-02-21,2023-02-21 06:00:00,184,184,6.0,1104.0,2023-02-28,2023-02-28 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00212,P008,French Onion Soup,Soups,2023-02-21,2023-02-21 06:00:00,141,141,3.5,493.5,2023-02-26,2023-02-26 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00213,P009,Chocolate Lava Cake,Desserts,2023-02-21,2023-02-21 06:00:00,104,104,4.0,416.0,2023-02-25,2023-02-25 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00214,P010,Craft Beer (Draft),Beverages,2023-02-21,2023-02-21 06:00:00,237,237,3.0,711.0,2023-03-07,2023-03-07 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00215,P011,House Wine (Glass),Beverages,2023-02-21,2023-02-21 06:00:00,213,213,4.0,852.0,2023-03-23,2023-03-23 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00216,P012,Ice Cream Sundae,Desserts,2023-02-21,2023-02-21 06:00:00,74,74,3.0,222.0,2023-04-22,2023-04-22 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00217,P001,Fresh Salmon Fillet,Seafood,2023-02-24,2023-02-24 06:00:00,77,77,18.5,1424.5,2023-02-27,2023-02-27 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00218,P002,Ribeye Steak,Meat,2023-02-24,2023-02-24 06:00:00,107,107,22.0,2354.0,2023-03-01,2023-03-01 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00219,P003,Caesar Salad Mix,Vegetables,2023-02-24,2023-02-24 06:00:00,156,156,4.5,702.0,2023-02-28,2023-02-28 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00220,P004,Tiramisu Dessert,Desserts,2023-02-24,2023-02-24 06:00:00,130,130,5.0,650.0,2023-02-27,2023-02-27 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00221,P005,Grilled Chicken Breast,Meat,2023-02-24,2023-02-24 06:00:00,174,174,8.0,1392.0,2023-02-28,2023-02-28 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00222,P006,Lobster Tail,Seafood,2023-02-24,2023-02-24 06:00:00,40,40,35.0,1400.0,2023-02-26,2023-02-26 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00223,P007,Pasta Carbonara,Pasta,2023-02-24,2023-02-24 06:00:00,154,154,6.0,924.0,2023-03-03,2023-03-03 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00224,P008,French Onion Soup,Soups,2023-02-24,2023-02-24 06:00:00,125,125,3.5,437.5,2023-03-01,2023-03-01 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00225,P009,Chocolate Lava Cake,Desserts,2023-02-24,2023-02-24 06:00:00,90,90,4.0,360.0,2023-02-28,2023-02-28 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00226,P010,Craft Beer (Draft),Beverages,2023-02-24,2023-02-24 06:00:00,239,239,3.0,717.0,2023-03-10,2023-03-10 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00227,P011,House Wine (Glass),Beverages,2023-02-24,2023-02-24 06:00:00,232,232,4.0,928.0,2023-03-26,2023-03-26 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00228,P012,Ice Cream Sundae,Desserts,2023-02-24,2023-02-24 06:00:00,79,79,3.0,237.0,2023-04-25,2023-04-25 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00229,P001,Fresh Salmon Fillet,Seafood,2023-02-27,2023-02-27 06:00:00,94,94,18.5,1739.0,2023-03-02,2023-03-02 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00230,P002,Ribeye Steak,Meat,2023-02-27,2023-02-27 06:00:00,103,103,22.0,2266.0,2023-03-04,2023-03-04 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00231,P003,Caesar Salad Mix,Vegetables,2023-02-27,2023-02-27 06:00:00,164,164,4.5,738.0,2023-03-03,2023-03-03 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00232,P004,Tiramisu Dessert,Desserts,2023-02-27,2023-02-27 06:00:00,115,115,5.0,575.0,2023-03-02,2023-03-02 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00233,P005,Grilled Chicken Breast,Meat,2023-02-27,2023-02-27 06:00:00,169,169,8.0,1352.0,2023-03-03,2023-03-03 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00234,P006,Lobster Tail,Seafood,2023-02-27,2023-02-27 06:00:00,39,39,35.0,1365.0,2023-03-01,2023-03-01 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00235,P007,Pasta Carbonara,Pasta,2023-02-27,2023-02-27 06:00:00,161,161,6.0,966.0,2023-03-06,2023-03-06 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00236,P008,French Onion Soup,Soups,2023-02-27,2023-02-27 06:00:00,142,142,3.5,497.0,2023-03-04,2023-03-04 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00237,P009,Chocolate Lava Cake,Desserts,2023-02-27,2023-02-27 06:00:00,91,91,4.0,364.0,2023-03-03,2023-03-03 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00238,P010,Craft Beer (Draft),Beverages,2023-02-27,2023-02-27 06:00:00,218,218,3.0,654.0,2023-03-13,2023-03-13 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00239,P011,House Wine (Glass),Beverages,2023-02-27,2023-02-27 06:00:00,208,208,4.0,832.0,2023-03-29,2023-03-29 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00240,P012,Ice Cream Sundae,Desserts,2023-02-27,2023-02-27 06:00:00,72,72,3.0,216.0,2023-04-28,2023-04-28 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00241,P001,Fresh Salmon Fillet,Seafood,2023-03-02,2023-03-02 06:00:00,95,95,18.5,1757.5,2023-03-05,2023-03-05 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00242,P002,Ribeye Steak,Meat,2023-03-02,2023-03-02 06:00:00,115,115,22.0,2530.0,2023-03-07,2023-03-07 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00243,P003,Caesar Salad Mix,Vegetables,2023-03-02,2023-03-02 06:00:00,170,170,4.5,765.0,2023-03-06,2023-03-06 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00244,P004,Tiramisu Dessert,Desserts,2023-03-02,2023-03-02 06:00:00,110,110,5.0,550.0,2023-03-05,2023-03-05 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00245,P005,Grilled Chicken Breast,Meat,2023-03-02,2023-03-02 06:00:00,135,135,8.0,1080.0,2023-03-06,2023-03-06 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00246,P006,Lobster Tail,Seafood,2023-03-02,2023-03-02 06:00:00,45,45,35.0,1575.0,2023-03-04,2023-03-04 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00247,P007,Pasta Carbonara,Pasta,2023-03-02,2023-03-02 06:00:00,176,176,6.0,1056.0,2023-03-09,2023-03-09 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00248,P008,French Onion Soup,Soups,2023-03-02,2023-03-02 06:00:00,154,154,3.5,539.0,2023-03-07,2023-03-07 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00249,P009,Chocolate Lava Cake,Desserts,2023-03-02,2023-03-02 06:00:00,115,115,4.0,460.0,2023-03-06,2023-03-06 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00250,P010,Craft Beer (Draft),Beverages,2023-03-02,2023-03-02 06:00:00,297,297,3.0,891.0,2023-03-16,2023-03-16 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00251,P011,House Wine (Glass),Beverages,2023-03-02,2023-03-02 06:00:00,183,183,4.0,732.0,2023-04-01,2023-04-01 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00252,P012,Ice Cream Sundae,Desserts,2023-03-02,2023-03-02 06:00:00,79,79,3.0,237.0,2023-05-01,2023-05-01 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00253,P001,Fresh Salmon Fillet,Seafood,2023-03-05,2023-03-05 06:00:00,93,93,18.5,1720.5,2023-03-08,2023-03-08 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00254,P002,Ribeye Steak,Meat,2023-03-05,2023-03-05 06:00:00,92,92,22.0,2024.0,2023-03-10,2023-03-10 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00255,P003,Caesar Salad Mix,Vegetables,2023-03-05,2023-03-05 06:00:00,130,130,4.5,585.0,2023-03-09,2023-03-09 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00256,P004,Tiramisu Dessert,Desserts,2023-03-05,2023-03-05 06:00:00,117,117,5.0,585.0,2023-03-08,2023-03-08 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00257,P005,Grilled Chicken Breast,Meat,2023-03-05,2023-03-05 06:00:00,191,191,8.0,1528.0,2023-03-09,2023-03-09 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00258,P006,Lobster Tail,Seafood,2023-03-05,2023-03-05 06:00:00,42,42,35.0,1470.0,2023-03-07,2023-03-07 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00259,P007,Pasta Carbonara,Pasta,2023-03-05,2023-03-05 06:00:00,186,186,6.0,1116.0,2023-03-12,2023-03-12 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00260,P008,French Onion Soup,Soups,2023-03-05,2023-03-05 06:00:00,112,112,3.5,392.0,2023-03-10,2023-03-10 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00261,P009,Chocolate Lava Cake,Desserts,2023-03-05,2023-03-05 06:00:00,103,103,4.0,412.0,2023-03-09,2023-03-09 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00262,P010,Craft Beer (Draft),Beverages,2023-03-05,2023-03-05 06:00:00,311,311,3.0,933.0,2023-03-19,2023-03-19 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00263,P011,House Wine (Glass),Beverages,2023-03-05,2023-03-05 06:00:00,172,172,4.0,688.0,2023-04-04,2023-04-04 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00264,P012,Ice Cream Sundae,Desserts,2023-03-05,2023-03-05 06:00:00,83,83,3.0,249.0,2023-05-04,2023-05-04 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00265,P001,Fresh Salmon Fillet,Seafood,2023-03-08,2023-03-08 06:00:00,93,93,18.5,1720.5,2023-03-11,2023-03-11 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00266,P002,Ribeye Steak,Meat,2023-03-08,2023-03-08 06:00:00,107,107,22.0,2354.0,2023-03-13,2023-03-13 23:59:00,5,5,Normal,Refrigerated,SUP_001
BATCH_00267,P003,Caesar Salad Mix,Vegetables,2023-03-08,2023-03-08 06:00:00,159,159,4.5,715.5,2023-03-12,2023-03-12 23:59:00,4,4,Normal,Refrigerated,SUP_005
BATCH_00268,P004,Tiramisu Dessert,Desserts,2023-03-08,2023-03-08 06:00:00,124,124,5.0,620.0,2023-03-11,2023-03-11 23:59:00,3,3,Normal,Refrigerated,SUP_003
BATCH_00269,P005,Grilled Chicken Breast,Meat,2023-03-08,2023-03-08 06:00:00,156,156,8.0,1248.0,2023-03-12,2023-03-12 23:59:00,4,4,Normal,Refrigerated,SUP_003
BATCH_00270,P006,Lobster Tail,Seafood,2023-03-08,2023-03-08 06:00:00,36,36,35.0,1260.0,2023-03-10,2023-03-10 23:59:00,2,2,Warning,Refrigerated,SUP_005
BATCH_00271,P007,Pasta Carbonara,Pasta,2023-03-08,2023-03-08 06:00:00,201,201,6.0,1206.0,2023-03-15,2023-03-15 23:59:00,7,7,Normal,Room Temperature,SUP_005
BATCH_00272,P008,French Onion Soup,Soups,2023-03-08,2023-03-08 06:00:00,146,146,3.5,511.0,2023-03-13,2023-03-13 23:59:00,5,5,Normal,Room Temperature,SUP_004
BATCH_00273,P009,Chocolate Lava Cake,Desserts,2023-03-08,2023-03-08 06:00:00,112,112,4.0,448.0,2023-03-12,2023-03-12 23:59:00,4,4,Normal,Refrigerated,SUP_001
BATCH_00274,P010,Craft Beer (Draft),Beverages,2023-03-08,2023-03-08 06:00:00,303,303,3.0,909.0,2023-03-22,2023-03-22 23:59:00,14,14,Normal,Room Temperature,SUP_004
BATCH_00275,P011,House Wine (Glass),Beverages,2023-03-08,2023-03-08 06:00:00,198,198,4.0,792.0,2023-04-07,2023-04-07 23:59:00,30,30,Normal,Room Temperature,SUP_003
BATCH_00276,P012,Ice Cream Sundae,Desserts,2023-03-08,2023-03-08 06:00:00,82,82,3.0,246.0,2023-05-07,2023-05-07 23:59:00,60,60,Normal,Refrigerated,SUP_005
BATCH_00277,P001,Fresh Salmon Fillet,Seafood,2023-03-11,2023-03-11 06:00:00,91,91,18.5,1683.5,2023-03-14,2023-03-14 23:59:00,3,3,Normal,Refrigerated,SUP_003
